"signal_adr_brick","david_ma_period","activation_rule_id","pair","side","fill_count","max_add_depth","max_fill_age_days","side_exit_distance_to_ma_adr","price_pnl_adr","liquidation_price_pnl_usd","liquidation_swap_usd","liquidation_net_usd","net_profit_usd","end_liquidation_positions","max_open_positions"
"0.075","75","david_contra","GBPUSD","LONG","5","4","0.102778","0.562348","-1.898923","-12.580002","-0.033241","-12.913244","1093.17","129","148"
"0.075","75","david_contra","USDCHF","SHORT","5","4","0.103472","0.547701","-1.463693","-9.343686","0.003556","-9.64013","1093.17","129","148"
"0.075","75","david_contra","GBPAUD","SHORT","6","5","0.728472","0.349841","-1.152412","-8.738205","0.020153","-9.078053","1093.17","129","148"
"0.075","75","david_contra","AUDNZD","SHORT","5","4","3.577778","0.082257","-1.92082","-8.295086","0.13716","-8.457926","1093.17","129","148"
"0.075","75","david_contra","AUDUSD","LONG","5","4","0.099306","0.530545","-1.392426","-8.010011","-0.030248","-8.340259","1093.17","129","148"
"0.075","75","david_contra","NZDUSD","LONG","5","4","0.103472","0.558709","-1.108929","-6.280009","-0.028847","-6.608856","1093.17","129","148"
"0.075","75","david_contra","EURJPY","LONG","6","5","0.103472","0.645978","-1.370452","-5.172481","-0.042984","-5.575466","1093.17","129","148"
"0.075","75","david_contra","GBPCHF","SHORT","4","3","0.251389","0.300968","-0.993284","-5.339258","0.006521","-5.572738","1093.17","129","148"
"0.075","75","david_contra","CHFJPY","LONG","4","3","0.103472","0.550952","-0.678251","-4.398797","-0.03356","-4.672357","1093.17","129","148"
"0.075","75","david_contra","NZDJPY","LONG","4","3","0.103472","0.451098","-0.5439","-2.576879","-0.027892","-2.844771","1093.17","129","148"
"0.075","75","david_contra","USDCAD","SHORT","3","2","0.061806","0.468703","-0.569012","-2.105294","0.001236","-2.284058","1093.17","129","148"
"0.075","75","david_contra","NZDCAD","LONG","4","3","0.103472","0.529625","-0.358608","-1.753207","-0.023944","-2.017151","1093.17","129","148"
"0.075","75","david_contra","EURGBP","LONG","3","2","0.070833","0.361666","-0.259951","-0.896887","-0.015156","-1.092043","1093.17","129","148"
"0.075","75","david_contra","NZDCHF","LONG","2","1","0.061111","0.178643","-0.006253","-0.025184","-0.008915","-0.154099","1093.17","129","148"
"0.075","75","david_contra","EURAUD","SHORT","3","2","0.088194","0.127984","0.005984","0.042482","0.002028","-0.13549","1093.17","129","148"
"0.075","75","david_contra","EURCAD","LONG","1","0","0.032639","0.436006","0.082158","0.330525","-0.002993","0.267532","1093.17","129","148"
"0.075","75","david_contra","CADCHF","SHORT","1","0","0.082639","0.328235","0.093945","0.352592","0.000826","0.293418","1093.17","129","148"
"0.075","75","david_contra","CADJPY","LONG","2","1","0.052083","0.13697","0.182766","0.430521","-0.009488","0.301032","1093.17","129","148"
"0.075","75","david_contra","EURCHF","SHORT","3","2","0.127778","0.142238","0.278562","1.158509","0.003299","0.981808","1093.17","129","148"
"0.075","75","david_contra","AUDCHF","LONG","2","1","0.059722","0.052553","0.278294","1.158517","-0.007451","1.031067","1093.17","129","148"
"0.075","75","david_contra","AUDCAD","LONG","2","1","0.047917","0.492858","0.335224","1.552026","-0.007387","1.424639","1093.17","129","148"
"0.075","75","david_contra","AUDJPY","LONG","2","1","0.047917","0.388098","0.324894","1.591049","-0.007387","1.463662","1093.17","129","148"
"0.075","75","david_stoch_confirm","USDJPY","SHORT","31","30","23.823611","0.437264","-70.65133","-199.125434","3.220153","-197.765281","333.65","98","119"
"0.075","75","david_stoch_confirm","EURUSD","LONG","7","6","0.103472","0.80836","-3.535197","-18.030011","-0.043685","-18.493695","333.65","98","119"
"0.075","75","david_stoch_confirm","GBPNZD","SHORT","5","4","2.052083","0.44281","-1.805025","-17.87756","0.047222","-18.130338","333.65","98","119"
"0.075","75","david_stoch_confirm","EURNZD","SHORT","6","5","2.0625","0.271284","-1.701392","-13.689229","0.064944","-13.984285","333.65","98","119"
"0.075","75","david_stoch_confirm","USDCHF","SHORT","5","4","0.103472","0.547701","-1.463693","-9.343686","0.003556","-9.64013","333.65","98","119"
"0.075","75","david_stoch_confirm","GBPAUD","SHORT","6","5","0.728472","0.349841","-1.152412","-8.738205","0.020153","-9.078053","333.65","98","119"
"0.075","75","david_stoch_confirm","AUDUSD","LONG","5","4","0.099306","0.530545","-1.392426","-8.010011","-0.030248","-8.340259","333.65","98","119"
"0.075","75","david_stoch_confirm","NZDUSD","LONG","5","4","0.103472","0.558709","-1.108929","-6.280009","-0.028847","-6.608856","333.65","98","119"
"0.075","75","david_stoch_confirm","GBPUSD","LONG","3","2","0.085417","0.562348","-0.586428","-3.880009","-0.015729","-4.075738","333.65","98","119"
"0.075","75","david_stoch_confirm","NZDJPY","LONG","4","3","0.103472","0.451098","-0.5439","-2.576879","-0.027892","-2.844771","333.65","98","119"
"0.075","75","david_stoch_confirm","USDCAD","SHORT","3","2","0.061806","0.468703","-0.569012","-2.105294","0.001236","-2.284058","333.65","98","119"
"0.075","75","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.529625","-0.358608","-1.753207","-0.023944","-2.017151","333.65","98","119"
"0.075","75","david_stoch_confirm","NZDCHF","LONG","2","1","0.061111","0.178643","-0.006253","-0.025184","-0.008915","-0.154099","333.65","98","119"
"0.075","75","david_stoch_confirm","EURAUD","SHORT","3","2","0.088194","0.127984","0.005984","0.042482","0.002028","-0.13549","333.65","98","119"
"0.075","75","david_stoch_confirm","AUDNZD","SHORT","1","0","0.027083","0.082257","0.038967","0.168931","0.000271","0.109202","333.65","98","119"
"0.075","75","david_stoch_confirm","AUDCAD","LONG","1","0","0.004861","0.492858","0.065107","0.301783","-0.000446","0.241337","333.65","98","119"
"0.075","75","david_stoch_confirm","EURCHF","SHORT","3","2","0.127778","0.142238","0.278562","1.158509","0.003299","0.981808","333.65","98","119"
"0.075","75","david_stoch_confirm","AUDCHF","LONG","2","1","0.059722","0.052553","0.278294","1.158517","-0.007451","1.031067","333.65","98","119"
"0.075","75","david_stoch_confirm","AUDJPY","LONG","2","1","0.047917","0.388098","0.324894","1.591049","-0.007387","1.463662","333.65","98","119"
"0.075","75","raw_both","USDJPY","SHORT","34","33","24.377083","0.437264","-82.833468","-233.298825","3.718368","-231.620457","1946.87","206","223"
"0.075","75","raw_both","GBPNZD","SHORT","13","12","4.265972","0.44281","-15.113039","-148.519391","0.325451","-148.97394","1946.87","206","223"
"0.075","75","raw_both","EURNZD","SHORT","13","12","4.296528","0.271284","-13.369492","-106.921568","0.320556","-107.381012","1946.87","206","223"
"0.075","75","raw_both","GBPCHF","SHORT","14","13","4.623611","0.300968","-16.398006","-87.719838","0.468014","-88.091824","1946.87","206","223"
"0.075","75","raw_both","NZDUSD","LONG","10","9","2.490278","0.558709","-8.448859","-48.150013","-1.297682","-50.047695","1946.87","206","223"
"0.075","75","raw_both","EURCHF","SHORT","12","11","4.623611","0.142238","-10.288843","-42.499895","0.408104","-42.811791","1946.87","206","223"
"0.075","75","raw_both","NZDJPY","LONG","10","9","2.452083","0.451098","-7.568448","-36.070127","-1.329141","-37.999267","1946.87","206","223"
"0.075","75","raw_both","AUDNZD","SHORT","10","9","4.575694","0.082257","-8.618326","-37.07157","0.344965","-37.326605","1946.87","206","223"
"0.075","75","raw_both","EURUSD","LONG","7","6","0.103472","0.80836","-3.535197","-18.030011","-0.043685","-18.493695","1946.87","206","223"
"0.075","75","raw_both","EURAUD","SHORT","7","6","2.065972","0.127984","-2.721547","-17.469323","0.086319","-17.803003","1946.87","206","223"
"0.075","75","raw_both","NZDCHF","LONG","7","6","2.414583","0.178643","-3.53561","-13.939956","-1.042005","-15.401961","1946.87","206","223"
"0.075","75","raw_both","GBPUSD","LONG","5","4","0.102778","0.562348","-1.898923","-12.580002","-0.033241","-12.913244","1946.87","206","223"
"0.075","75","raw_both","USDCHF","SHORT","5","4","0.103472","0.547701","-1.463693","-9.343686","0.003556","-9.64013","1946.87","206","223"
"0.075","75","raw_both","GBPAUD","SHORT","6","5","0.728472","0.349841","-1.152412","-8.738205","0.020153","-9.078053","1946.87","206","223"
"0.075","75","raw_both","AUDUSD","LONG","5","4","0.099306","0.530545","-1.392426","-8.010011","-0.030248","-8.340259","1946.87","206","223"
"0.075","75","raw_both","EURJPY","LONG","6","5","0.103472","0.645978","-1.370452","-5.172481","-0.042984","-5.575466","1946.87","206","223"
"0.075","75","raw_both","CHFJPY","LONG","4","3","0.103472","0.550952","-0.678251","-4.398797","-0.03356","-4.672357","1946.87","206","223"
"0.075","75","raw_both","AUDCAD","LONG","5","4","0.103472","0.492858","-0.601233","-2.802273","-0.030821","-3.133095","1946.87","206","223"
"0.075","75","raw_both","AUDJPY","LONG","5","4","0.098611","0.388098","-0.40802","-2.015344","-0.03184","-2.347184","1946.87","206","223"
"0.075","75","raw_both","USDCAD","SHORT","3","2","0.061806","0.468703","-0.569012","-2.105294","0.001236","-2.284058","1946.87","206","223"
"0.075","75","raw_both","EURCAD","LONG","4","3","0.103472","0.436006","-0.482855","-1.947223","-0.023243","-2.210466","1946.87","206","223"
"0.075","75","raw_both","NZDCAD","LONG","4","3","0.103472","0.529625","-0.358608","-1.753207","-0.023944","-2.017151","1946.87","206","223"
"0.075","75","raw_both","GBPCAD","LONG","2","1","0.103472","0.391189","-0.230379","-1.293351","-0.017831","-1.431181","1946.87","206","223"
"0.075","75","raw_both","EURGBP","LONG","3","2","0.070833","0.361666","-0.259951","-0.896887","-0.015156","-1.092043","1946.87","206","223"
"0.075","75","raw_both","CADCHF","SHORT","3","2","0.103472","0.328235","-0.054141","-0.201482","0.002167","-0.379315","1946.87","206","223"
"0.075","75","raw_both","CADJPY","LONG","2","1","0.052083","0.13697","0.182766","0.430521","-0.009488","0.301032","1946.87","206","223"
"0.075","75","raw_both","GBPJPY","LONG","5","4","0.099306","0.346634","0.21271","1.048226","-0.039482","0.708744","1946.87","206","223"
"0.075","75","raw_both","AUDCHF","LONG","2","1","0.059722","0.052553","0.278294","1.158517","-0.007451","1.031067","1946.87","206","223"
"0.075","75","stoch_contra","USDJPY","SHORT","31","30","23.823611","0.437264","-70.65133","-199.125434","3.220153","-197.765281","431.42","106","125"
"0.075","75","stoch_contra","EURNZD","SHORT","9","8","2.466667","0.271284","-6.374513","-51.1511","0.157312","-51.533788","431.42","106","125"
"0.075","75","stoch_contra","GBPNZD","SHORT","7","6","2.254167","0.44281","-2.781657","-27.506626","0.070271","-27.856355","431.42","106","125"
"0.075","75","stoch_contra","EURUSD","LONG","7","6","0.103472","0.80836","-3.535197","-18.030011","-0.043685","-18.493695","431.42","106","125"
"0.075","75","stoch_contra","USDCHF","SHORT","5","4","0.103472","0.547701","-1.463693","-9.343686","0.003556","-9.64013","431.42","106","125"
"0.075","75","stoch_contra","GBPAUD","SHORT","6","5","0.728472","0.349841","-1.152412","-8.738205","0.020153","-9.078053","431.42","106","125"
"0.075","75","stoch_contra","AUDUSD","LONG","5","4","0.099306","0.530545","-1.392426","-8.010011","-0.030248","-8.340259","431.42","106","125"
"0.075","75","stoch_contra","NZDUSD","LONG","5","4","0.103472","0.558709","-1.108929","-6.280009","-0.028847","-6.608856","431.42","106","125"
"0.075","75","stoch_contra","GBPUSD","LONG","3","2","0.085417","0.562348","-0.586428","-3.880009","-0.015729","-4.075738","431.42","106","125"
"0.075","75","stoch_contra","NZDJPY","LONG","4","3","0.103472","0.451098","-0.5439","-2.576879","-0.027892","-2.844771","431.42","106","125"
"0.075","75","stoch_contra","USDCAD","SHORT","3","2","0.061806","0.468703","-0.569012","-2.105294","0.001236","-2.284058","431.42","106","125"
"0.075","75","stoch_contra","NZDCAD","LONG","4","3","0.103472","0.529625","-0.358608","-1.753207","-0.023944","-2.017151","431.42","106","125"
"0.075","75","stoch_contra","AUDJPY","LONG","5","4","0.086111","0.388098","-0.007607","-0.049926","-0.025536","-0.375462","431.42","106","125"
"0.075","75","stoch_contra","NZDCHF","LONG","2","1","0.061111","0.178643","-0.006253","-0.025184","-0.008915","-0.154099","431.42","106","125"
"0.075","75","stoch_contra","EURAUD","SHORT","3","2","0.088194","0.127984","0.005984","0.042482","0.002028","-0.13549","431.42","106","125"
"0.075","75","stoch_contra","AUDNZD","SHORT","1","0","0.027083","0.082257","0.038967","0.168931","0.000271","0.109202","431.42","106","125"
"0.075","75","stoch_contra","AUDCAD","LONG","1","0","0.004861","0.492858","0.065107","0.301783","-0.000446","0.241337","431.42","106","125"
"0.075","75","stoch_contra","EURCHF","SHORT","3","2","0.127778","0.142238","0.278562","1.158509","0.003299","0.981808","431.42","106","125"
"0.075","75","stoch_contra","AUDCHF","LONG","2","1","0.059722","0.052553","0.278294","1.158517","-0.007451","1.031067","431.42","106","125"
"0.075","100","candidate_b","USDJPY","SHORT","45","44","29.290278","0.504458","-130.154417","-365.687177","5.571826","-362.815351","603.65","139","139"
"0.075","100","candidate_b","GBPNZD","SHORT","13","12","4.218056","0.592188","-12.942471","-127.274862","0.288007","-127.766855","603.65","139","139"
"0.075","100","candidate_b","GBPCHF","SHORT","13","12","4.578472","0.384233","-14.735266","-78.854671","0.45825","-79.176421","603.65","139","139"
"0.075","100","candidate_b","NZDUSD","LONG","11","10","3.309028","0.678228","-10.088831","-57.560025","-1.665501","-59.885527","603.65","139","139"
"0.075","100","candidate_b","NZDJPY","LONG","11","10","2.468056","0.541125","-7.868581","-37.517674","-1.491271","-39.668945","603.65","139","139"
"0.075","100","candidate_b","AUDNZD","SHORT","10","9","4.302083","0.149102","-7.830941","-33.692946","0.330264","-33.962682","603.65","139","139"
"0.075","100","candidate_b","EURUSD","LONG","7","6","0.102778","0.895206","-3.37847","-17.230013","-0.039864","-17.689877","603.65","139","139"
"0.075","100","candidate_b","USDCHF","SHORT","5","4","0.103472","0.642483","-1.463693","-9.343686","0.003556","-9.64013","603.65","139","139"
"0.075","100","candidate_b","CHFJPY","LONG","4","3","0.103472","0.587207","-0.678251","-4.398797","-0.03356","-4.672357","603.65","139","139"
"0.075","100","candidate_b","EURJPY","LONG","6","5","0.099306","0.730781","-1.120838","-4.230329","-0.041392","-4.631721","603.65","139","139"
"0.075","100","candidate_b","EURCAD","LONG","4","3","0.103472","0.584108","-0.482855","-1.947223","-0.023243","-2.210466","603.65","139","139"
"0.075","100","candidate_b","USDCAD","SHORT","3","2","0.061111","0.442664","-0.471894","-1.746027","0.001215","-1.924812","603.65","139","139"
"0.075","100","candidate_b","EURGBP","LONG","3","2","0.070833","0.375494","-0.259951","-0.896887","-0.015156","-1.092043","603.65","139","139"
"0.075","100","candidate_b","CADCHF","SHORT","3","2","0.103472","0.465784","-0.054141","-0.201482","0.002167","-0.379315","603.65","139","139"
"0.075","100","candidate_b","CADJPY","LONG","1","0","0.036111","0.100191","0.037047","0.087352","-0.003311","0.02404","603.65","139","139"
"0.075","100","david_contra","GBPNZD","SHORT","5","4","2.052083","0.592188","-1.805025","-17.87756","0.047222","-18.130338","1371.3","98","130"
"0.075","100","david_contra","EURUSD","LONG","7","6","0.102778","0.895206","-3.37847","-17.230013","-0.039864","-17.689877","1371.3","98","130"
"0.075","100","david_contra","GBPAUD","SHORT","6","5","0.7375","0.446648","-1.944504","-14.757226","0.026014","-15.091212","1371.3","98","130"
"0.075","100","david_contra","EURNZD","SHORT","6","5","2.0625","0.382875","-1.701392","-13.689229","0.064944","-13.984285","1371.3","98","130"
"0.075","100","david_contra","NZDUSD","LONG","6","5","0.115972","0.678228","-2.239208","-12.690009","-0.04222","-13.09223","1371.3","98","130"
"0.075","100","david_contra","AUDUSD","LONG","6","5","0.103472","0.623346","-1.868371","-10.760002","-0.036998","-11.157","1371.3","98","130"
"0.075","100","david_contra","GBPUSD","LONG","4","3","0.099306","0.619192","-1.499479","-9.930001","-0.027828","-10.197829","1371.3","98","130"
"0.075","100","david_contra","USDCHF","SHORT","5","4","0.103472","0.642483","-1.463693","-9.343686","0.003556","-9.64013","1371.3","98","130"
"0.075","100","david_contra","AUDNZD","SHORT","5","4","3.577778","0.149102","-1.92082","-8.295086","0.13716","-8.457926","1371.3","98","130"
"0.075","100","david_contra","NZDJPY","LONG","5","4","0.105556","0.541125","-1.500368","-7.112945","-0.037635","-7.45058","1371.3","98","130"
"0.075","100","david_contra","NZDCAD","LONG","4","3","1.894444","0.641169","-0.967237","-4.720733","-0.194353","-5.155086","1371.3","98","130"
"0.075","100","david_contra","CHFJPY","LONG","4","3","0.103472","0.587207","-0.678251","-4.398797","-0.03356","-4.672357","1371.3","98","130"
"0.075","100","david_contra","EURJPY","LONG","6","5","0.099306","0.730781","-1.120838","-4.230329","-0.041392","-4.631721","1371.3","98","130"
"0.075","100","david_contra","USDCAD","SHORT","3","2","0.061111","0.442664","-0.471894","-1.746027","0.001215","-1.924812","1371.3","98","130"
"0.075","100","david_contra","GBPCHF","SHORT","4","3","0.240278","0.384233","-0.304838","-1.637044","0.00491","-1.872134","1371.3","98","130"
"0.075","100","david_contra","USDJPY","SHORT","2","1","0.051389","0.504458","-0.474414","-1.347719","0.000806","-1.466913","1371.3","98","130"
"0.075","100","david_contra","EURGBP","LONG","3","2","0.070833","0.375494","-0.259951","-0.896887","-0.015156","-1.092043","1371.3","98","130"
"0.075","100","david_contra","NZDCHF","LONG","3","2","0.0875","0.268479","-0.102201","-0.402961","-0.01643","-0.59939","1371.3","98","130"
